tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-08-30 16:55:17	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1063	1.1	286.2	nan	g	22.4	3.46e-05	5	8	5.83e-07	2.99e-07	2.54e-07	u	273	5900	0	0	0.0	0.0	403.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-09-06 15:49:38	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1064	2.7	289.0	nan	g	22.9	2.92e-05	6	8	1.28e-06	5.32e-07	1.54e-07	u	273	5901	0	0	0.0	0.0	433.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-09-10 17:03:36	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1065	3.6	296.2	nan	g	23.4	2.57e-05	7	8	1.43e-06	7.39e-07	1.47e-07	u	273	5902	0	0	0.0	0.0	463.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-10-16 20:32:41	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1066	2.0	298.7	nan	g	24.8	1.48e-05	8	8	4.46e-07	2.49e-07	1.1e-07	u	273	5903	0	0	0.0	0.0	483.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-10-30 16:12:36	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1067	5.5	300.6	nan	g	25.2	1.47e-05	9	8	1.21e-06	7.23e-07	8.05e-08	u	273	5904	0	0	0.0	0.0	513.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-11-11 23:24:46	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1068	3.5	300.2	nan	g	25.3	1.46e-05	10	8	7.69e-07	4.36e-07	9.65e-08	u	273	5905	0	0	0.0	0.0	543.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-11-16 12:19:31	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1069	2.9	298.9	nan	g	25.4	1.45e-05	11	8	6.49e-07	3.66e-07	1.17e-07	u	273	5906	0	0	0.0	0.0	573.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-11-17 02:28:32	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1070	2.5	301.6	nan	g	25.5	1.43e-05	12	8	5.15e-07	3.46e-07	1.64e-07	u	273	5907	0	0	0.0	0.0	603.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-11-24 16:11:58	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1071	5.3	301.3	nan	g	25.8	1.4e-05	13	8	1.1e-06	6.79e-07	2.35e-07	u	273	5908	0	0	0.0	0.0	633.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-11-26 12:26:53	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1072	6.2	300.0	nan	g	26.0	1.33e-05	14	8	1.27e-06	6.84e-07	1.94e-07	u	273	5909	0	0	0.0	0.0	663.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-11-28 00:42:42	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1073	6.3	297.9	nan	g	25.4	1.13e-05	15	8	1.09e-06	5.79e-07	2.48e-07	u	273	5910	0	0	0.0	0.0	693.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2024-12-06 16:42:05	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1074	1.2	297.7	nan	g	24.9	1.03e-05	16	8	1.05e-07	1.3e-07	1.52e-07	u	273	5911	0	0	0.0	0.0	723.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2025-02-23 01:07:34	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1075	6.4	295.3	nan	g	24.4	8.9e-06	17	8	9.1e-07	4.3e-07	3.29e-08	u	273	5912	0	0	0.0	0.0	753.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6G	PKQA-6G_LP-DIR-T	shoemake 2025-02-28 13:28:13	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6G_LP-DIR-T-1076	10.0	299.6	nan	g	25.2	6.5e-06	18	8	9.93e-07	5.69e-07	2.56e-08	u	273	5913	0	0	0.0	0.0	783.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-07-15 21:14:09	LT-NO:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1077	1.0	282.7	nan	g	22.0	5.25e-05	0	8	4.54e-07	5.24e-07	6.52e-07	u	273	5914	0	0	0.0	0.0	273.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-07-29 23:03:31	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1078	14.9	285.3	nan	g	23.3	4.43e-05	1	8	1.13e-05	3.08e-06	2.43e-07	u	273	5915	0	0	0.0	0.0	77.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-08-11 20:33:44	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1079	2.0	288.9	nan	g	22.5	4.5e-05	2	8	1.48e-06	5.91e-07	3.29e-07	u	273	5916	0	0	0.0	0.0	77.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-08-16 12:12:01	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1080	5.3	281.7	nan	g	22.4	4.12e-05	3	8	3.73e-06	8.22e-07	2.91e-07	u	273	5917	0	0	0.0	0.0	343.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-08-28 13:29:51	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1081	1.7	282.4	nan	g	22.2	4.11e-05	4	8	1.18e-06	3.76e-07	2.56e-07	u	273	5918	0	0	0.0	0.0	373.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-08-30 16:57:46	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1082	3.1	294.4	nan	g	22.9	2.9e-05	5	8	1.43e-06	6.73e-07	2.4e-07	u	273	5919	0	0	0.0	0.0	403.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-09-06 15:52:05	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1083	1.1	297.3	nan	g	23.4	2.44e-05	6	8	4.31e-07	2.15e-07	1.25e-07	u	273	5920	0	0	0.0	0.0	433.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-09-10 17:06:02	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1084	2.4	296.3	nan	g	23.9	2.15e-05	7	8	8.05e-07	3.94e-07	1.36e-07	u	273	5921	0	0	0.0	0.0	463.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-10-16 20:35:08	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1085	3.8	300.3	nan	g	25.1	1.21e-05	8	8	6.88e-07	4.16e-07	9.11e-08	u	273	5922	0	0	0.0	0.0	483.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-10-30 16:15:04	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1086	4.4	304.9	nan	g	25.6	1.21e-05	9	8	7.71e-07	5.46e-07	6.12e-08	u	273	5923	0	0	0.0	0.0	513.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-11-11 23:27:12	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1087	2.5	305.7	nan	g	25.6	1.2e-05	10	8	4.19e-07	3.17e-07	9.97e-08	u	273	5924	0	0	0.0	0.0	543.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-11-16 12:22:17	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1088	3.2	307.0	nan	g	25.8	1.2e-05	11	8	5.42e-07	4.08e-07	9.8e-08	u	273	5925	0	0	0.0	0.0	573.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-11-17 02:31:01	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1089	2.7	306.3	nan	g	25.9	1.19e-05	12	8	4.32e-07	3.39e-07	1.27e-07	u	273	5926	0	0	0.0	0.0	603.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-11-24 16:14:27	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1090	2.4	303.2	nan	g	26.1	1.16e-05	13	8	3.82e-07	2.75e-07	1.78e-07	u	273	5927	0	0	0.0	0.0	633.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-11-26 12:29:21	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1091	3.6	305.5	nan	g	26.2	1.11e-05	14	8	5.69e-07	3.83e-07	1.59e-07	u	273	5928	0	0	0.0	0.0	663.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-11-28 00:45:09	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1092	2.1	303.5	nan	g	25.6	9.22e-06	15	8	2.27e-07	1.77e-07	1.85e-07	u	273	5929	0	0	0.0	0.0	693.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2024-12-06 16:44:34	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1093	1.1	306.8	nan	g	25.4	8.47e-06	16	8	8.51e-08	1.05e-07	1.21e-07	u	273	5930	0	0	0.0	0.0	723.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2025-02-23 01:10:13	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1094	2.6	307.4	nan	g	25.0	7.57e-06	17	8	2.68e-07	2.15e-07	3.33e-08	u	273	5931	0	0	0.0	0.0	753.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6H	PKQA-6H_LP-DIR-T	shoemake 2025-02-28 13:37:02	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6H_LP-DIR-T-1095	1.7	306.8	nan	g	25.3	5.76e-06	18	8	1.41e-07	1.03e-07	2.4e-08	u	273	5932	0	0	0.0	0.0	783.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-07-15 21:16:11	LT-NO:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1096	1.3	286.5	nan	g	22.2	5.73e-05	0	8	9.61e-07	5.32e-07	7.33e-07	u	273	5933	0	0	0.0	0.0	273.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-07-29 23:06:27	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1097	3.5	284.2	nan	g	22.4	4.99e-05	1	8	2.93e-06	8.3e-07	3.13e-07	u	273	5934	0	0	0.0	0.0	77.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-08-11 20:36:13	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1098	0.8	284.1	nan	g	22.5	4.93e-05	2	8	4.94e-07	3.62e-07	3.72e-07	u	273	5935	0	0	0.0	0.0	77.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-08-16 12:14:26	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1099	2.9	286.2	nan	g	22.4	4.44e-05	3	8	2.17e-06	6.93e-07	3.52e-07	u	273	5936	0	0	0.0	0.0	343.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-08-28 13:32:17	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1100	8.5	289.6	nan	g	22.4	4.39e-05	4	8	6.21e-06	2.18e-06	3.79e-07	u	273	5937	0	0	0.0	0.0	373.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-08-30 17:00:14	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1101	4.6	298.9	nan	g	22.9	3.12e-05	5	8	2.2e-06	1.22e-06	3.3e-07	u	273	5938	0	0	0.0	0.0	403.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-09-06 15:54:33	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1102	5.6	304.9	nan	g	23.4	2.6e-05	6	8	2.1e-06	1.48e-06	1.74e-07	u	273	5939	0	0	0.0	0.0	433.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-09-10 17:08:28	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1103	4.6	303.0	nan	g	23.9	2.3e-05	7	8	1.56e-06	9.62e-07	1.99e-07	u	273	5940	0	0	0.0	0.0	463.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-10-16 20:37:35	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1104	0.8	305.3	nan	g	25.1	1.28e-05	8	8	1.29e-07	1.23e-07	9.41e-08	u	273	5941	0	0	0.0	0.0	483.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-10-30 16:17:29	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1105	0.6	309.6	nan	g	25.2	1.29e-05	9	8	8.65e-08	1.11e-07	5.89e-08	u	273	5942	0	0	0.0	0.0	513.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-11-11 23:29:38	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1106	6.2	308.6	nan	g	25.6	1.27e-05	10	8	1.11e-06	8.23e-07	9.69e-08	u	273	5943	0	0	0.0	0.0	543.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-11-16 12:24:45	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1107	1.8	309.2	nan	g	25.6	1.27e-05	11	8	3.22e-07	2.29e-07	1.2e-07	u	273	5944	0	0	0.0	0.0	573.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-11-17 02:33:29	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1108	2.5	308.5	nan	g	25.7	1.25e-05	12	8	4.37e-07	3.21e-07	1.17e-07	u	273	5945	0	0	0.0	0.0	603.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-11-24 16:16:54	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1109	1.3	308.0	nan	g	25.9	1.22e-05	13	8	1.41e-07	1.69e-07	1.98e-07	u	273	5946	0	0	0.0	0.0	633.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-11-26 12:31:48	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1110	3.2	306.1	nan	g	25.8	1.15e-05	14	8	5.38e-07	3.42e-07	1.62e-07	u	273	5947	0	0	0.0	0.0	663.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-11-28 00:47:35	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1111	1.8	305.9	nan	g	25.4	9.55e-06	15	8	2.17e-07	1.49e-07	1.76e-07	u	273	5948	0	0	0.0	0.0	693.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2024-12-06 16:47:01	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1112	1.3	307.7	nan	g	25.3	8.83e-06	16	8	9.2e-08	1.35e-07	1.28e-07	u	273	5949	0	0	0.0	0.0	723.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2025-02-23 01:25:54	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1113	3.2	307.1	nan	g	24.8	8.06e-06	17	8	3.63e-07	2.65e-07	3.77e-08	u	273	5950	0	0	0.0	0.0	753.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6I	PKQA-6I_LP-DIR-T	shoemake 2025-02-28 13:39:29	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6I_LP-DIR-T-1114	0.7	307.6	nan	g	25.2	6.37e-06	18	8	7.05e-08	6.1e-08	2.51e-08	u	273	5951	0	0	0.0	0.0	783.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-07-15 21:18:13	LT-NO:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1115	1.7	283.8	nan	g	22.0	3.85e-05	0	8	8.17e-07	5.9e-07	5.72e-07	u	273	5952	0	0	0.0	0.0	273.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-07-29 23:09:25	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1116	2.4	287.6	nan	g	22.4	3.36e-05	1	8	1.35e-06	3.41e-07	3.54e-07	u	273	5953	0	0	0.0	0.0	77.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-08-11 20:38:40	LT-LT-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1117	3.5	281.6	nan	g	22.6	3.31e-05	2	8	1.94e-06	3.43e-07	4.04e-07	u	273	5954	0	0	0.0	0.0	77.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-08-16 12:16:54	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1118	8.1	286.9	nan	g	22.6	2.9e-05	3	8	3.9e-06	1.33e-06	3.13e-07	u	273	5955	0	0	0.0	0.0	343.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-08-19 13:33:26	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1119	4.4	291.1	nan	g	22.4	2.93e-05	4	8	2.04e-06	9.06e-07	2.8e-07	u	273	5956	0	0	0.0	0.0	343.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-08-28 13:34:45	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1120	5.3	291.8	nan	g	22.4	2.91e-05	5	8	2.46e-06	1.13e-06	2.68e-07	u	273	5957	0	0	0.0	0.0	373.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-08-30 17:02:39	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1121	3.5	292.0	nan	g	23.1	2.06e-05	6	8	1.11e-06	5.66e-07	1.57e-07	u	273	5958	0	0	0.0	0.0	403.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-09-06 15:57:03	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1122	3.4	293.6	nan	g	23.4	1.71e-05	7	8	8.93e-07	4.59e-07	1.09e-07	u	273	5959	0	0	0.0	0.0	433.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-09-10 17:10:56	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1123	4.9	304.9	nan	g	24.2	1.51e-05	8	8	1.03e-06	7.64e-07	1.07e-07	u	273	5960	0	0	0.0	0.0	463.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-10-16 20:39:59	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1124	2.6	305.4	nan	g	25.1	8.34e-06	9	8	2.95e-07	2.42e-07	7.69e-08	u	273	5961	0	0	0.0	0.0	483.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-10-30 16:19:58	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1125	3.8	306.4	nan	g	25.3	8.38e-06	10	8	4.37e-07	3.46e-07	5.14e-08	u	273	5962	0	0	0.0	0.0	513.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-11-11 23:32:04	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1126	4.5	308.7	nan	g	25.4	8.25e-06	11	8	5.12e-07	3.96e-07	6.55e-08	u	273	5963	0	0	0.0	0.0	543.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-11-16 12:27:13	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1127	0.9	304.4	nan	g	25.6	8.23e-06	12	8	7.56e-08	8.65e-08	8.22e-08	u	273	5964	0	0	0.0	0.0	573.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-11-17 02:35:56	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1128	4.4	305.5	nan	g	25.8	8.13e-06	13	8	5.01e-07	3.82e-07	8.4e-08	u	273	5965	0	0	0.0	0.0	603.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-11-24 16:19:20	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1129	5.5	308.3	nan	g	26.0	7.9e-06	14	8	5.85e-07	4.69e-07	1.16e-07	u	273	5966	0	0	0.0	0.0	633.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-11-26 12:37:21	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1130	4.5	304.1	nan	g	25.8	7.41e-06	15	8	4.84e-07	3.22e-07	1.08e-07	u	273	5967	0	0	0.0	0.0	663.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-11-28 00:50:01	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1131	3.7	307.9	nan	g	25.4	6.06e-06	16	8	3.09e-07	2.28e-07	1.14e-07	u	273	5968	0	0	0.0	0.0	693.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2024-12-06 16:49:28	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1132	1.7	304.6	nan	g	25.4	5.69e-06	17	8	1.2e-07	9.64e-08	8.62e-08	u	273	5969	0	0	0.0	0.0	723.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2025-02-23 02:15:54	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1133	1.8	311.3	nan	g	25.0	5.3e-06	18	8	1.22e-07	1.19e-07	4.14e-08	u	273	5970	0	0	0.0	0.0	753.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6J	PKQA-6J_LP-DIR-T	shoemake 2025-02-28 13:41:56	LT-T-Z:LP-DIR-T	pmagpy-4.3.7	PKQA-6J_LP-DIR-T-1134	0.7	306.6	nan	g	25.3	4.3e-06	19	8	4.33e-08	4.18e-08	2.7e-08	u	273	5971	0	0	0.0	0.0	783.0
nan	This study	PKQA	PKQA-6	PKQA	PKQA-6K	PKQA-6K_LP-DIR-T	shoemake 2024-07-15 21:20:16	LT-NO:LP-DIR-T	pmagpy-4.3.7	PKQA-6K_LP-DIR-T-1135	1.7	283.6	nan	g	21.5	4.56e-05	0	8	1.04e-06	4.94e-07	7.36e-07	u	273	5972	0	0	0.0	0.0	273.0
