tab	measurements																									
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		2.1	152.1	19.8	PKQA-2F_LP-DIR-T	shoemake 2024-11-24 14:31:04	3.91E-06	7.64E-08	1.05E-07	6.46E-08	8	273	PKQA-2F_LP-DIR-T-281	LT-T-Z:LP-DIR-T	g	5118	pmagpy-4.3.7	PKQA-2F	u	0	0	0	0	13	633
	This study		3.8	151.7	20	PKQA-2F_LP-DIR-T	shoemake 2024-11-26 01:33:08	3.59E-06	1.09E-07	2.09E-07	5.57E-08	8	273	PKQA-2F_LP-DIR-T-282	LT-T-Z:LP-DIR-T	g	5119	pmagpy-4.3.7	PKQA-2F	u	0	0	0	0	14	663
	This study		2.2	150.7	19.6	PKQA-2F_LP-DIR-T	shoemake 2024-11-27 22:53:15	3.05E-06	6.56E-08	8.10E-08	6.02E-08	8	273	PKQA-2F_LP-DIR-T-283	LT-T-Z:LP-DIR-T	g	5120	pmagpy-4.3.7	PKQA-2F	u	0	0	0	0	15	693
	This study		1.4	154.4	20.7	PKQA-2F_LP-DIR-T	shoemake 2024-12-06 15:10:14	2.82E-06	3.94E-08	3.51E-08	5.04E-08	8	273	PKQA-2F_LP-DIR-T-284	LT-T-Z:LP-DIR-T	g	5121	pmagpy-4.3.7	PKQA-2F	u	0	0	0	0	16	723
	This study		13.6	141	17.2	PKQA-2F_LP-DIR-T	shoemake 2025-02-22 02:06:04	2.54E-06	3.92E-07	4.76E-07	8.77E-09	8	273	PKQA-2F_LP-DIR-T-285	LT-T-Z:LP-DIR-T	g	5122	pmagpy-4.3.7	PKQA-2F	u	0	0	0	0	17	753
	This study		1.5	154.4	20.5	PKQA-2F_LP-DIR-T	shoemake 2025-02-27 17:45:07	2.28E-06	2.53E-08	5.81E-08	8.57E-09	8	273	PKQA-2F_LP-DIR-T-286	LT-T-Z:LP-DIR-T	g	5123	pmagpy-4.3.7	PKQA-2F	u	0	0	0	0	18	783
	This study		4.5	167.1	17.3	PKQA-2G_LP-DIR-T	shoemake 2024-07-15 19:44:59	2.00E-05	3.97E-07	1.51E-06	2.96E-07	8	273	PKQA-2G_LP-DIR-T-287	LT-NO:LP-DIR-T	g	5124	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	0	273
	This study		1.2	159.2	16.7	PKQA-2G_LP-DIR-T	shoemake 2024-07-29 20:59:28	1.89E-05	1.69E-07	3.54E-07	1.58E-07	8	273	PKQA-2G_LP-DIR-T-288	LT-LT-Z:LP-DIR-T	g	5125	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	1	77
	This study		3.6	157	16.6	PKQA-2G_LP-DIR-T	shoemake 2024-08-11 18:48:46	1.86E-05	5.04E-07	1.06E-06	1.90E-07	8	273	PKQA-2G_LP-DIR-T-289	LT-LT-Z:LP-DIR-T	g	5126	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	2	77
	This study		4.1	160.5	16.8	PKQA-2G_LP-DIR-T	shoemake 2024-08-16 10:28:32	1.74E-05	3.75E-07	1.20E-06	1.37E-07	8	273	PKQA-2G_LP-DIR-T-290	LT-T-Z:LP-DIR-T	g	5127	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	3	343
	This study		4.2	149.1	16.7	PKQA-2G_LP-DIR-T	shoemake 2024-08-28 11:58:37	1.70E-05	5.92E-07	1.09E-06	1.31E-07	8	273	PKQA-2G_LP-DIR-T-291	LT-T-Z:LP-DIR-T	g	5128	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	4	373
	This study		2.7	156.3	17.5	PKQA-2G_LP-DIR-T	shoemake 2024-08-30 15:26:26	1.24E-05	1.85E-07	5.43E-07	1.17E-07	8	273	PKQA-2G_LP-DIR-T-292	LT-T-Z:LP-DIR-T	g	5129	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	5	403
	This study		1.8	156.5	18.3	PKQA-2G_LP-DIR-T	shoemake 2024-09-06 14:20:59	1.04E-05	1.35E-07	2.87E-07	6.83E-08	8	273	PKQA-2G_LP-DIR-T-293	LT-T-Z:LP-DIR-T	g	5130	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	6	433
	This study		6.3	155.8	18.7	PKQA-2G_LP-DIR-T	shoemake 2024-09-10 15:34:41	9.41E-06	4.19E-07	9.54E-07	6.67E-08	8	273	PKQA-2G_LP-DIR-T-294	LT-T-Z:LP-DIR-T	g	5131	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	7	463
	This study		4.9	153.6	19.8	PKQA-2G_LP-DIR-T	shoemake 2024-10-16 17:18:34	3.96E-06	1.51E-07	3.07E-07	3.13E-08	8	273	PKQA-2G_LP-DIR-T-295	LT-T-Z:LP-DIR-T	g	5132	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	8	483
	This study		2.7	153.7	20.1	PKQA-2G_LP-DIR-T	shoemake 2024-10-30 14:43:21	4.00E-06	8.68E-08	1.71E-07	2.08E-08	8	273	PKQA-2G_LP-DIR-T-296	LT-T-Z:LP-DIR-T	g	5133	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	9	513
	This study		2.4	151.2	20.4	PKQA-2G_LP-DIR-T	shoemake 2024-11-11 21:42:16	3.94E-06	9.02E-08	1.39E-07	2.64E-08	8	273	PKQA-2G_LP-DIR-T-297	LT-T-Z:LP-DIR-T	g	5134	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	10	543
	This study		0.9	153.4	20.1	PKQA-2G_LP-DIR-T	shoemake 2024-11-16 10:48:01	3.96E-06	4.10E-08	4.56E-08	3.81E-08	8	273	PKQA-2G_LP-DIR-T-298	LT-T-Z:LP-DIR-T	g	5135	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	11	573
	This study		0.9	152.9	20.8	PKQA-2G_LP-DIR-T	shoemake 2024-11-16 23:43:50	3.87E-06	4.09E-08	4.26E-08	4.01E-08	8	273	PKQA-2G_LP-DIR-T-299	LT-T-Z:LP-DIR-T	g	5136	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	12	603
	This study		2.3	150.4	20.4	PKQA-2G_LP-DIR-T	shoemake 2024-11-24 14:33:32	3.72E-06	7.36E-08	1.19E-07	5.83E-08	8	273	PKQA-2G_LP-DIR-T-300	LT-T-Z:LP-DIR-T	g	5137	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	13	633
	This study		3.3	154.8	20.8	PKQA-2G_LP-DIR-T	shoemake 2024-11-26 01:54:52	3.39E-06	8.34E-08	1.75E-07	4.97E-08	8	273	PKQA-2G_LP-DIR-T-301	LT-T-Z:LP-DIR-T	g	5138	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	14	663
	This study		3	152.3	20.5	PKQA-2G_LP-DIR-T	shoemake 2024-11-27 22:55:42	2.85E-06	6.61E-08	1.23E-07	5.44E-08	8	273	PKQA-2G_LP-DIR-T-302	LT-T-Z:LP-DIR-T	g	5139	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	15	693
	This study		1.4	152.4	21.3	PKQA-2G_LP-DIR-T	shoemake 2024-12-06 15:12:45	2.66E-06	3.96E-08	3.50E-08	4.42E-08	8	273	PKQA-2G_LP-DIR-T-303	LT-T-Z:LP-DIR-T	g	5140	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	16	723
	This study		3.9	148.2	20.2	PKQA-2G_LP-DIR-T	shoemake 2025-02-22 04:53:10	2.57E-06	9.96E-08	1.47E-07	1.26E-08	8	273	PKQA-2G_LP-DIR-T-304	LT-T-Z:LP-DIR-T	g	5141	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	17	753
	This study		1.1	150.8	21	PKQA-2G_LP-DIR-T	shoemake 2025-02-27 17:53:11	2.18E-06	2.84E-08	3.64E-08	9.81E-09	8	273	PKQA-2G_LP-DIR-T-305	LT-T-Z:LP-DIR-T	g	5142	pmagpy-4.3.7	PKQA-2G	u	0	0	0	0	18	783
	This study		2.6	158.5	17.2	PKQA-2H_LP-DIR-T	shoemake 2024-07-15 19:47:04	1.83E-05	3.34E-07	7.16E-07	2.65E-07	8	273	PKQA-2H_LP-DIR-T-306	LT-NO:LP-DIR-T	g	5143	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	0	273
	This study		4.4	152.4	16.9	PKQA-2H_LP-DIR-T	shoemake 2024-07-29 21:02:28	1.73E-05	6.12E-07	1.18E-06	8.91E-08	8	273	PKQA-2H_LP-DIR-T-307	LT-LT-Z:LP-DIR-T	g	5144	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	1	77
	This study		5.1	156	17	PKQA-2H_LP-DIR-T	shoemake 2024-08-11 18:51:13	1.70E-05	6.53E-07	1.34E-06	1.91E-07	8	273	PKQA-2H_LP-DIR-T-308	LT-LT-Z:LP-DIR-T	g	5145	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	2	77
	This study		3.5	158.7	16.8	PKQA-2H_LP-DIR-T	shoemake 2024-08-16 10:31:03	1.57E-05	3.24E-07	9.04E-07	1.27E-07	8	273	PKQA-2H_LP-DIR-T-309	LT-T-Z:LP-DIR-T	g	5146	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	3	343
	This study		3.3	153.9	16.8	PKQA-2H_LP-DIR-T	shoemake 2024-08-28 12:01:03	1.55E-05	3.60E-07	8.30E-07	1.18E-07	8	273	PKQA-2H_LP-DIR-T-310	LT-T-Z:LP-DIR-T	g	5147	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	4	373
	This study		4.6	163.2	17.8	PKQA-2H_LP-DIR-T	shoemake 2024-08-30 15:28:55	1.13E-05	3.32E-07	8.51E-07	1.19E-07	8	273	PKQA-2H_LP-DIR-T-311	LT-T-Z:LP-DIR-T	g	5148	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	5	403
	This study		5.7	149.5	18.9	PKQA-2H_LP-DIR-T	shoemake 2024-09-06 14:23:26	9.34E-06	4.71E-07	7.99E-07	5.97E-08	8	273	PKQA-2H_LP-DIR-T-312	LT-T-Z:LP-DIR-T	g	5149	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	6	433
	This study		5.4	152	18.9	PKQA-2H_LP-DIR-T	shoemake 2024-09-10 15:37:08	8.63E-06	3.70E-07	7.25E-07	6.88E-08	8	273	PKQA-2H_LP-DIR-T-313	LT-T-Z:LP-DIR-T	g	5150	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	7	463
	This study		7	154.7	19.9	PKQA-2H_LP-DIR-T	shoemake 2024-10-16 17:21:04	3.66E-06	1.93E-07	4.05E-07	2.93E-08	8	273	PKQA-2H_LP-DIR-T-314	LT-T-Z:LP-DIR-T	g	5151	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	8	483
	This study		4.2	151.6	19.9	PKQA-2H_LP-DIR-T	shoemake 2024-10-30 14:45:49	3.69E-06	1.27E-07	2.37E-07	1.99E-08	8	273	PKQA-2H_LP-DIR-T-315	LT-T-Z:LP-DIR-T	g	5152	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	9	513
	This study		2.7	152.1	20.3	PKQA-2H_LP-DIR-T	shoemake 2024-11-11 21:44:44	3.62E-06	8.24E-08	1.49E-07	3.01E-08	8	273	PKQA-2H_LP-DIR-T-316	LT-T-Z:LP-DIR-T	g	5153	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	10	543
	This study		4.7	153.8	20.2	PKQA-2H_LP-DIR-T	shoemake 2024-11-16 10:50:29	3.63E-06	1.25E-07	2.68E-07	3.59E-08	8	273	PKQA-2H_LP-DIR-T-317	LT-T-Z:LP-DIR-T	g	5154	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	11	573
	This study		1.5	153	20.7	PKQA-2H_LP-DIR-T	shoemake 2024-11-16 23:46:17	3.56E-06	4.66E-08	7.39E-08	3.77E-08	8	273	PKQA-2H_LP-DIR-T-318	LT-T-Z:LP-DIR-T	g	5155	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	12	603
	This study		1.4	151.9	20.4	PKQA-2H_LP-DIR-T	shoemake 2024-11-24 14:36:01	3.34E-06	4.65E-08	5.15E-08	5.54E-08	8	273	PKQA-2H_LP-DIR-T-319	LT-T-Z:LP-DIR-T	g	5156	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	13	633
	This study		3.4	154.2	21.1	PKQA-2H_LP-DIR-T	shoemake 2024-11-26 01:57:21	3.02E-06	7.54E-08	1.58E-07	4.90E-08	8	273	PKQA-2H_LP-DIR-T-320	LT-T-Z:LP-DIR-T	g	5157	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	14	663
	This study		1.9	148.8	20.5	PKQA-2H_LP-DIR-T	shoemake 2024-11-27 22:58:08	2.49E-06	4.09E-08	5.80E-08	4.89E-08	8	273	PKQA-2H_LP-DIR-T-321	LT-T-Z:LP-DIR-T	g	5158	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	15	693
	This study		2	150.2	21.6	PKQA-2H_LP-DIR-T	shoemake 2024-12-06 15:15:13	2.30E-06	3.66E-08	5.95E-08	4.17E-08	8	273	PKQA-2H_LP-DIR-T-322	LT-T-Z:LP-DIR-T	g	5159	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	16	723
	This study		0.8	152	20.6	PKQA-2H_LP-DIR-T	shoemake 2025-02-22 04:55:38	2.25E-06	2.01E-08	3.38E-08	7.51E-09	8	273	PKQA-2H_LP-DIR-T-323	LT-T-Z:LP-DIR-T	g	5160	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	17	753
	This study		3.4	149.4	20.9	PKQA-2H_LP-DIR-T	shoemake 2025-02-27 21:43:21	1.92E-06	6.50E-08	9.63E-08	6.45E-09	8	273	PKQA-2H_LP-DIR-T-324	LT-T-Z:LP-DIR-T	g	5161	pmagpy-4.3.7	PKQA-2H	u	0	0	0	0	18	783
	This study		3.6	158.1	17.4	PKQA-2I_LP-DIR-T	shoemake 2024-07-15 19:49:10	2.18E-05	5.01E-07	1.24E-06	3.11E-07	8	273	PKQA-2I_LP-DIR-T-325	LT-NO:LP-DIR-T	g	5162	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	0	273
	This study		3.9	162.7	17.1	PKQA-2I_LP-DIR-T	shoemake 2024-07-29 21:05:26	2.06E-05	4.75E-07	1.32E-06	2.00E-07	8	273	PKQA-2I_LP-DIR-T-326	LT-LT-Z:LP-DIR-T	g	5163	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	1	77
	This study		4.1	159	16.7	PKQA-2I_LP-DIR-T	shoemake 2024-08-11 18:53:42	2.03E-05	5.68E-07	1.34E-06	1.88E-07	8	273	PKQA-2I_LP-DIR-T-327	LT-LT-Z:LP-DIR-T	g	5164	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	2	77
	This study		5.7	158.6	16.9	PKQA-2I_LP-DIR-T	shoemake 2024-08-16 10:33:34	1.84E-05	6.22E-07	1.72E-06	1.38E-07	8	273	PKQA-2I_LP-DIR-T-328	LT-T-Z:LP-DIR-T	g	5165	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	3	343
	This study		3.2	152.9	16.9	PKQA-2I_LP-DIR-T	shoemake 2024-08-28 12:03:29	1.83E-05	4.14E-07	9.26E-07	1.44E-07	8	273	PKQA-2I_LP-DIR-T-329	LT-T-Z:LP-DIR-T	g	5166	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	4	373
	This study		2	159.4	17.8	PKQA-2I_LP-DIR-T	shoemake 2024-08-30 15:31:22	1.34E-05	1.14E-07	4.29E-07	1.48E-07	8	273	PKQA-2I_LP-DIR-T-330	LT-T-Z:LP-DIR-T	g	5167	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	5	403
	This study		4.5	152.7	19	PKQA-2I_LP-DIR-T	shoemake 2024-09-06 14:25:55	1.11E-05	3.93E-07	7.76E-07	7.81E-08	8	273	PKQA-2I_LP-DIR-T-331	LT-T-Z:LP-DIR-T	g	5168	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	6	433
	This study		0.6	152.2	18.9	PKQA-2I_LP-DIR-T	shoemake 2024-09-10 15:39:35	1.02E-05	6.57E-08	7.26E-08	7.76E-08	8	273	PKQA-2I_LP-DIR-T-332	LT-T-Z:LP-DIR-T	g	5169	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	7	463
	This study		3.6	149.6	19.6	PKQA-2I_LP-DIR-T	shoemake 2024-10-16 17:23:32	4.38E-06	1.41E-07	2.33E-07	3.49E-08	8	273	PKQA-2I_LP-DIR-T-333	LT-T-Z:LP-DIR-T	g	5170	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	8	483
	This study		4.6	150.6	19.8	PKQA-2I_LP-DIR-T	shoemake 2024-10-30 14:48:15	4.39E-06	1.76E-07	3.09E-07	2.56E-08	8	273	PKQA-2I_LP-DIR-T-334	LT-T-Z:LP-DIR-T	g	5171	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	9	513
	This study		4.9	151	20.2	PKQA-2I_LP-DIR-T	shoemake 2024-11-11 21:47:10	4.30E-06	1.78E-07	3.21E-07	3.80E-08	8	273	PKQA-2I_LP-DIR-T-335	LT-T-Z:LP-DIR-T	g	5172	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	10	543
	This study		1.5	151.8	20.1	PKQA-2I_LP-DIR-T	shoemake 2024-11-16 10:52:56	4.32E-06	6.44E-08	8.65E-08	4.40E-08	8	273	PKQA-2I_LP-DIR-T-336	LT-T-Z:LP-DIR-T	g	5173	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	11	573
	This study		1.2	154.7	20.5	PKQA-2I_LP-DIR-T	shoemake 2024-11-16 23:48:42	4.23E-06	4.58E-08	6.56E-08	4.73E-08	8	273	PKQA-2I_LP-DIR-T-337	LT-T-Z:LP-DIR-T	g	5174	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	12	603
	This study		4.6	153.2	20.7	PKQA-2I_LP-DIR-T	shoemake 2024-11-24 14:38:27	3.86E-06	1.32E-07	2.76E-07	6.72E-08	8	273	PKQA-2I_LP-DIR-T-338	LT-T-Z:LP-DIR-T	g	5175	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	13	633
	This study		1.7	152.3	21.1	PKQA-2I_LP-DIR-T	shoemake 2024-11-26 01:59:48	3.52E-06	5.01E-08	7.52E-08	5.86E-08	8	273	PKQA-2I_LP-DIR-T-339	LT-T-Z:LP-DIR-T	g	5176	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	14	663
	This study		1.9	151.7	20.8	PKQA-2I_LP-DIR-T	shoemake 2024-11-27 23:00:33	2.74E-06	4.28E-08	6.12E-08	5.74E-08	8	273	PKQA-2I_LP-DIR-T-340	LT-T-Z:LP-DIR-T	g	5177	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	15	693
	This study		3.7	159.9	21.3	PKQA-2I_LP-DIR-T	shoemake 2024-12-06 15:17:40	2.50E-06	4.84E-08	1.45E-07	5.38E-08	8	273	PKQA-2I_LP-DIR-T-341	LT-T-Z:LP-DIR-T	g	5178	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	16	723
	This study		5.2	153.2	20.2	PKQA-2I_LP-DIR-T	shoemake 2025-02-22 04:58:05	2.41E-06	9.22E-08	2.01E-07	9.00E-09	8	273	PKQA-2I_LP-DIR-T-342	LT-T-Z:LP-DIR-T	g	5179	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	17	753
	This study		2.4	153.1	20.7	PKQA-2I_LP-DIR-T	shoemake 2025-02-27 21:45:45	2.10E-06	3.70E-08	8.34E-08	8.45E-09	8	273	PKQA-2I_LP-DIR-T-343	LT-T-Z:LP-DIR-T	g	5180	pmagpy-4.3.7	PKQA-2I	u	0	0	0	0	18	783
	This study		1.8	161.4	17.4	PKQA-2J_LP-DIR-T	shoemake 2024-07-15 19:51:18	2.06E-05	2.55E-07	4.95E-07	3.19E-07	8	273	PKQA-2J_LP-DIR-T-344	LT-NO:LP-DIR-T	g	5181	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	0	273
	This study		3.3	157	17	PKQA-2J_LP-DIR-T	shoemake 2024-07-29 21:08:23	1.96E-05	3.78E-07	1.06E-06	1.53E-07	8	273	PKQA-2J_LP-DIR-T-345	LT-LT-Z:LP-DIR-T	g	5182	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	1	77
	This study		0.9	153.7	17	PKQA-2J_LP-DIR-T	shoemake 2024-08-11 18:56:11	1.92E-05	1.46E-07	2.36E-07	1.96E-07	8	273	PKQA-2J_LP-DIR-T-346	LT-LT-Z:LP-DIR-T	g	5183	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	2	77
	This study		3.6	158.8	17.2	PKQA-2J_LP-DIR-T	shoemake 2024-08-16 10:36:04	1.72E-05	3.44E-07	1.03E-06	1.49E-07	8	273	PKQA-2J_LP-DIR-T-347	LT-T-Z:LP-DIR-T	g	5184	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	3	343
	This study		2.4	155.2	17.1	PKQA-2J_LP-DIR-T	shoemake 2024-08-28 12:05:55	1.71E-05	2.52E-07	6.58E-07	1.69E-07	8	273	PKQA-2J_LP-DIR-T-348	LT-T-Z:LP-DIR-T	g	5185	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	4	373
	This study		5.9	155.8	18	PKQA-2J_LP-DIR-T	shoemake 2024-08-30 15:33:48	1.29E-05	4.85E-07	1.23E-06	1.23E-07	8	273	PKQA-2J_LP-DIR-T-349	LT-T-Z:LP-DIR-T	g	5186	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	5	403
	This study		6.6	154	19.2	PKQA-2J_LP-DIR-T	shoemake 2024-09-06 14:28:25	1.07E-05	5.28E-07	1.12E-06	8.62E-08	8	273	PKQA-2J_LP-DIR-T-350	LT-T-Z:LP-DIR-T	g	5187	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	6	433
	This study		3.8	152.7	19.5	PKQA-2J_LP-DIR-T	shoemake 2024-09-10 15:42:03	9.85E-06	2.77E-07	5.91E-07	1.10E-07	8	273	PKQA-2J_LP-DIR-T-351	LT-T-Z:LP-DIR-T	g	5188	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	7	463
	This study		5.1	155.5	19.8	PKQA-2J_LP-DIR-T	shoemake 2024-10-16 17:25:58	4.28E-06	1.52E-07	3.46E-07	4.03E-08	8	273	PKQA-2J_LP-DIR-T-352	LT-T-Z:LP-DIR-T	g	5189	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	8	483
	This study		5	154	20.2	PKQA-2J_LP-DIR-T	shoemake 2024-10-30 14:50:41	4.27E-06	1.64E-07	3.37E-07	2.04E-08	8	273	PKQA-2J_LP-DIR-T-353	LT-T-Z:LP-DIR-T	g	5190	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	9	513
	This study		3.5	151.3	20.5	PKQA-2J_LP-DIR-T	shoemake 2024-11-11 21:49:36	4.19E-06	1.26E-07	2.25E-07	3.40E-08	8	273	PKQA-2J_LP-DIR-T-354	LT-T-Z:LP-DIR-T	g	5191	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	10	543
	This study		3.2	149.3	20.4	PKQA-2J_LP-DIR-T	shoemake 2024-11-16 10:55:22	4.19E-06	1.33E-07	1.96E-07	3.83E-08	8	273	PKQA-2J_LP-DIR-T-355	LT-T-Z:LP-DIR-T	g	5192	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	11	573
	This study		1.8	151.5	20.6	PKQA-2J_LP-DIR-T	shoemake 2024-11-16 23:51:06	4.12E-06	6.39E-08	1.09E-07	4.40E-08	8	273	PKQA-2J_LP-DIR-T-356	LT-T-Z:LP-DIR-T	g	5193	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	12	603
	This study		4.5	151.2	21.1	PKQA-2J_LP-DIR-T	shoemake 2024-11-24 14:40:52	3.64E-06	1.32E-07	2.49E-07	6.06E-08	8	273	PKQA-2J_LP-DIR-T-357	LT-T-Z:LP-DIR-T	g	5194	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	13	633
	This study		3.8	154.6	20.9	PKQA-2J_LP-DIR-T	shoemake 2024-11-26 02:02:14	3.30E-06	9.06E-08	1.94E-07	5.36E-08	8	273	PKQA-2J_LP-DIR-T-358	LT-T-Z:LP-DIR-T	g	5195	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	14	663
	This study		2.3	156.3	21.2	PKQA-2J_LP-DIR-T	shoemake 2024-11-27 23:02:58	2.46E-06	4.13E-08	7.89E-08	4.99E-08	8	273	PKQA-2J_LP-DIR-T-359	LT-T-Z:LP-DIR-T	g	5196	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	15	693
	This study		3.3	154.6	21.5	PKQA-2J_LP-DIR-T	shoemake 2024-12-06 15:20:07	2.17E-06	4.88E-08	1.09E-07	3.87E-08	8	273	PKQA-2J_LP-DIR-T-360	LT-T-Z:LP-DIR-T	g	5197	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	16	723
	This study		6	158.1	20.5	PKQA-2J_LP-DIR-T	shoemake 2025-02-22 10:45:22	2.10E-06	7.88E-08	2.06E-07	9.76E-09	8	273	PKQA-2J_LP-DIR-T-361	LT-T-Z:LP-DIR-T	g	5198	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	17	753
	This study		15.1	158.5	19.3	PKQA-2J_LP-DIR-T	shoemake 2025-02-27 21:51:37	1.79E-06	7.52E-08	3.97E-07	2.36E-07	8	273	PKQA-2J_LP-DIR-T-362	LT-T-Z:LP-DIR-T	g	5199	pmagpy-4.3.7	PKQA-2J	u	0	0	0	0	18	783
	This study		14.6	160.5	17.8	PKQA-2K_LP-DIR-T	shoemake 2024-07-15 19:53:24	1.60E-05	1.49E-06	3.86E-06	2.19E-07	8	273	PKQA-2K_LP-DIR-T-363	LT-NO:LP-DIR-T	g	5200	pmagpy-4.3.7	PKQA-2K	u	0	0	0	0	0	273
	This study		0.9	160.4	16.7	PKQA-2K_LP-DIR-T	shoemake 2024-07-29 21:11:19	1.55E-05	9.90E-08	1.01E-07	2.16E-07	8	273	PKQA-2K_LP-DIR-T-364	LT-LT-Z:LP-DIR-T	g	5201	pmagpy-4.3.7	PKQA-2K	u	0	0	0	0	1	77
	This study		7.3	157.7	16.8	PKQA-2K_LP-DIR-T	shoemake 2024-08-11 18:58:43	1.52E-05	7.90E-07	1.76E-06	2.25E-07	8	273	PKQA-2K_LP-DIR-T-365	LT-LT-Z:LP-DIR-T	g	5202	pmagpy-4.3.7	PKQA-2K	u	0	0	0	0	2	77
	This study		5.5	150.8	16.9	PKQA-2K_LP-DIR-T	shoemake 2024-08-16 10:38:31	1.33E-05	5.71E-07	1.15E-06	1.66E-07	8	273	PKQA-2K_LP-DIR-T-366	LT-T-Z:LP-DIR-T	g	5203	pmagpy-4.3.7	PKQA-2K	u	0	0	0	0	3	343
	This study		2.1	147.9	16.7	PKQA-2K_LP-DIR-T	shoemake 2024-08-28 12:08:25	1.33E-05	2.01E-07	4.13E-07	1.57E-07	8	273	PKQA-2K_LP-DIR-T-367	LT-T-Z:LP-DIR-T	g	5204	pmagpy-4.3.7	PKQA-2K	u	0	0	0	0	4	373
