tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
PKSH-1I		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1I	PKSH-1I_LP-DIR-T	PKSH-1I		mt	146.4	-30.8	2	2	0	7.2	0.0	723	573	K		shoemake 2025-06-30 13:33:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1I		PKSH-1I																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1I	PKSH-1I_LP-DIR-T	PKSH-1I		lt	246.4	-39.2	2	3	0	55.0	0.5	433	373	K		shoemake 2025-06-30 13:33:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1J	PKSH-1J_LP-DIR-T	PKSH-1J		lt	0.8	-39.9	2	3	0	76.7	7.4	433	373	K		shoemake 2025-06-30 13:36:21	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1J	PKSH-1J_LP-DIR-T	PKSH-1J		mt	130.3	-37.0	2	8	0	10.7	17.0	723	543	K		shoemake 2025-06-30 13:36:21	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1J		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1J		PKSH-1J																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1K	PKSH-1K_LP-DIR-T	PKSH-1K		lt	138.0	-44.6	2	3	0	13.2	6.5	433	373	K		shoemake 2025-06-30 13:38:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1K	PKSH-1K_LP-DIR-T	PKSH-1K		mt	135.3	-27.3	2	7	0	4.2	7.1	723	573	K		shoemake 2025-06-30 13:38:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1K		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1K		PKSH-1K																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1L		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1L		PKSH-1L																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1L	PKSH-1L_LP-DIR-T	PKSH-1L		mt	136.2	-27.6	2	8	0	0.2	2.6	693	543	K		shoemake 2025-06-18 17:03:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1L	PKSH-1L_LP-DIR-T	PKSH-1L		lt	141.8	-55.6	2	3	0	18.5	2.0	433	373	K		shoemake 2025-06-18 17:03:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2A		PKSH-2																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2A		PKSH-2A																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2B	PKSH-2B_LP-DIR-T	PKSH-2B		mt	207.8	6.8	2	5	0	10.2	12.0	723	663	K		shoemake 2025-06-30 13:43:45	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2B		PKSH-2																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2B		PKSH-2B																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2B	PKSH-2B_LP-DIR-T	PKSH-2B		lt	224.2	13.5	2	3	0	22.2	19.6	433	373	K		shoemake 2025-06-30 13:43:45	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2C	PKSH-2C_LP-DIR-T	PKSH-2C		lt	184.6	15.8	2	3	0	12.4	11.8	433	373	K		shoemake 2025-06-30 13:46:11	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2C		PKSH-2C																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2C		PKSH-2																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2C	PKSH-2C_LP-DIR-T	PKSH-2C		mt	193.7	7.3	2	3	0	3.5	0.5	723	693	K		shoemake 2025-06-30 13:46:11	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2D	PKSH-2D_LP-DIR-T	PKSH-2D		mt	194.2	10.7	2	9	0	0.9	10.0	723	543	K		shoemake 2025-06-30 13:48:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2D	PKSH-2D_LP-DIR-T	PKSH-2D		lt	203.9	14.0	2	3	0	10.8	18.9	433	373	K		shoemake 2025-06-30 13:48:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2D		PKSH-2																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2D		PKSH-2D																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2E		PKSH-2E																						PKSH	PKSH
PKSH-2E		PKSH-2																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2E		PKSH-2E																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2F		PKSH-2F																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2F	PKSH-2F_LP-DIR-T	PKSH-2F		mt	194.2	10.5	2	3	0	1.0	0.7	723	603	K		shoemake 2025-07-02 17:25:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2F		PKSH-2																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2F	PKSH-2F_LP-DIR-T	PKSH-2F		lt	173.7	38.4	2	3	0	22.2	3.1	433	373	K		shoemake 2025-07-02 17:25:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2G	PKSH-2G_LP-DIR-T	PKSH-2G		lt	179.6	9.6	1	3	0	8.0	7.7	433	373	K		shoemake 2025-06-18 17:17:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2G		PKSH-2G																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2G		PKSH-2																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2H	PKSH-2H_LP-DIR-T	PKSH-2H		lt	182.4	9.9	2	3	0	8.0	2.6	433	373	K		shoemake 2025-07-02 17:30:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2H	PKSH-2H_LP-DIR-T	PKSH-2H		mt	191.9	10.4	2	7	0	0.6	4.9	723	573	K		shoemake 2025-07-02 17:30:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2H		PKSH-2																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2H		PKSH-2H																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2I	PKSH-2I_LP-DIR-T	PKSH-2I		lt	150.2	11.0	2	3	0	33.5	3.5	433	373	K		shoemake 2025-07-02 17:33:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2I	PKSH-2I_LP-DIR-T	PKSH-2I		mt	180.4	14.4	2	6	0	9.0	18.5	693	543	K		shoemake 2025-07-02 17:33:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2I		PKSH-2																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2I		PKSH-2I																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2J		PKSH-2																	This study	LP-NOMAG				PKSH	PKSH
PKSH-2J	PKSH-2J_LP-DIR-T	PKSH-2J		mt	201.2	14.3	1	6	0	6.4	3.0	663	513	K		shoemake 2025-06-30 14:03:37	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-2J		PKSH-2J																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3A		PKSH-3A																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3A		PKSH-3																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3B	PKSH-3B_LP-DIR-T	PKSH-3B		lt	145.3	-20.4	2	3	0	58.9	1.7	433	373	K		shoemake 2025-07-02 17:38:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-3B	PKSH-3B_LP-DIR-T	PKSH-3B		mt	204.9	6.4	2	3	0	0.5	3.1	723	663	K		shoemake 2025-07-02 17:38:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-3B		PKSH-3B																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3B		PKSH-3																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3C	PKSH-3C_LP-DIR-T	PKSH-3C		mt	200.4	4.3	1	6	0	12.7	21.5	693	543	K		shoemake 2025-07-02 17:42:21	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-3C		PKSH-3																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3C		PKSH-3C																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3D		PKSH-3D																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3D	PKSH-3D_LP-DIR-T	PKSH-3D		mt	228.2	13.9	1	6	0	15.3	31.8	693	543	K		shoemake 2025-07-02 17:44:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-3D		PKSH-3																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3E	PKSH-3E_LP-DIR-T	PKSH-3E		lt	137.7	-15.1	2	3	0	76.2	16.4	433	373	K		shoemake 2025-07-02 17:47:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-3E	PKSH-3E_LP-DIR-T	PKSH-3E		mt	209.4	7.8	2	3	0	0.5	1.9	723	663	K		shoemake 2025-07-02 17:47:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-3E		PKSH-3E																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3E		PKSH-3																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3F	PKSH-3F_LP-DIR-T	PKSH-3F		mt	211.7	6.6	1	2	0	1.0	nan	723	663	K		shoemake 2025-06-30 14:15:54	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-3F		PKSH-3																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3F		PKSH-3F																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3G		PKSH-3G																	This study	LP-NOMAG				PKSH	PKSH
PKSH-3G		PKSH-3																	This study	LP-NOMAG				PKSH	PKSH
PKSI-1A		PKSI-1A																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1A		PKSI-1																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1B		PKSI-1																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1B	PKSI-1B_LP-DIR-T	PKSI-1B		lt	100.8	-46.0	2	9	0	14.1	5.0	463	273	K		shoemake 2025-06-30 14:18:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1B	PKSI-1B_LP-DIR-T	PKSI-1B		mt	54.6	-39.1	2	4	0	0.4	2.3	723	663	K		shoemake 2025-06-30 14:18:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1B		PKSI-1B																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1C		PKSI-1																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1C		PKSI-1C																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1C	PKSI-1C_LP-DIR-T	PKSI-1C		mt	52.7	-37.0	2	4	0	0.5	3.0	723	663	K		shoemake 2025-06-30 14:20:56	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1C	PKSI-1C_LP-DIR-T	PKSI-1C		lt	100.8	-46.5	2	9	0	15.4	3.4	463	273	K		shoemake 2025-06-30 14:20:56	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1D	PKSI-1D_LP-DIR-T	PKSI-1D		lt	92.6	-44.2	2	9	0	12.5	4.9	463	273	K		shoemake 2025-06-30 14:23:27	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1D	PKSI-1D_LP-DIR-T	PKSI-1D		mt	47.9	-35.1	2	5	0	0.6	6.2	723	633	K		shoemake 2025-06-30 14:23:27	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1D		PKSI-1																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1D		PKSI-1D																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1E		PKSI-1E																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1E	PKSI-1E_LP-DIR-T	PKSI-1E		lt	92.5	-44.6	2	7	0	12.6	5.9	403	273	K		shoemake 2025-06-30 14:25:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1E	PKSI-1E_LP-DIR-T	PKSI-1E		mt	46.9	-32.5	2	4	0	1.1	3.5	723	663	K		shoemake 2025-06-30 14:25:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1E		PKSI-1																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1F	PKSI-1F_LP-DIR-T	PKSI-1F		mt	42.5	-30.2	2	4	0	1.3	3.0	723	663	K		shoemake 2025-06-30 14:28:20	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1F	PKSI-1F_LP-DIR-T	PKSI-1F		lt	90.2	-45.6	2	9	0	13.5	9.1	463	273	K		shoemake 2025-06-30 14:28:20	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1F		PKSI-1																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1F		PKSI-1F																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1G	PKSI-1G_LP-DIR-T	PKSI-1G		lt	74.1	-40.9	1	7	0	2.1	4.1	403	77	K		shoemake 2024-09-04 17:26:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSI	PKSI
PKSI-1G		PKSI-1G																	This study	LP-NOMAG				PKSI	PKSI
PKSI-1G		PKSI-1																	This study	LP-NOMAG				PKSI	PKSI
PKSJ-1A		PKSJ-1																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-1A		PKSJ-1A																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-1A	PKSJ-1A_LP-DIR-T	PKSJ-1		lt	287.3	-29.0	2	7	0	71.1	8.9	433	77	K		shoemake 2025-06-30 14:30:46	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-1A	PKSJ-1A_LP-DIR-T	PKSJ-1		Fit 2	181.1	-40.3	2	4	0	2.3	7.4	723	663	K		shoemake 2025-06-30 14:30:46	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-1B		PKSJ-1																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-1B		PKSJ-1B																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-1B	PKSJ-1B_LP-DIR-T	PKSJ-1		mt	176.5	-35.6	2	4	0	0.8	2.7	723	663	K		shoemake 2025-06-30 14:33:13	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-1B	PKSJ-1B_LP-DIR-T	PKSJ-1		lt	303.1	-16.7	2	7	0	79.2	10.3	433	77	K		shoemake 2025-06-30 14:33:13	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-1C		PKSJ-1C																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-1C		PKSJ-1																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-1C	PKSJ-1C_LP-DIR-T	PKSJ-1		mt	183.5	-38.1	2	8	0	4.3	4.1	723	543	K		shoemake 2025-06-30 14:35:41	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-1C	PKSJ-1C_LP-DIR-T	PKSJ-1		lt	311.0	-14.6	2	6	0	79.2	7.3	403	77	K		shoemake 2025-06-30 14:35:41	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-1D		PKSJ-1																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-1D		PKSJ-1D																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-1D	PKSJ-1D_LP-DIR-T	PKSJ-1		lt	296.3	-18.4	2	7	0	66.5	24.6	403	273	K		shoemake 2025-06-30 14:38:10	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-1D	PKSJ-1D_LP-DIR-T	PKSJ-1		mt	186.2	-38.1	2	7	0	6.1	3.6	723	573	K		shoemake 2025-06-30 14:38:10	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-1E		PKSJ-1																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-1E		PKSJ-1E																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2A		PKSJ-2A																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2A		PKSJ-2																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2B	PKSJ-2B_LP-DIR-T	PKSJ-2		mt	168.3	-32.2	2	6	0	4.9	11.6	723	603	K		shoemake 2025-06-30 14:40:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-2B		PKSJ-2B																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2B		PKSJ-2																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2B	PKSJ-2B_LP-DIR-T	PKSJ-2		lt	212.1	-38.2	2	5	0	22.3	30.2	433	343	K		shoemake 2025-06-30 14:40:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-2C	PKSJ-2C_LP-DIR-T	PKSJ-2		lt	280.1	-19.1	2	6	0	83.9	19.0	403	77	K		shoemake 2025-06-30 14:43:13	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-2C	PKSJ-2C_LP-DIR-T	PKSJ-2		mt	165.9	-34.0	2	6	0	6.0	6.8	723	603	K		shoemake 2025-06-30 14:43:13	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-2C		PKSJ-2																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2C		PKSJ-2C																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2D	PKSJ-2D_LP-DIR-T	PKSJ-2		lt	287.0	-15.2	2	6	0	89.0	14.9	403	77	K		shoemake 2025-06-30 18:52:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-2D		PKSJ-2																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2D		PKSJ-2D																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2D	PKSJ-2D_LP-DIR-T	PKSJ-2		Fit 2	166.0	-33.1	2	6	0	5.6	12.1	723	603	K		shoemake 2025-06-30 18:52:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-2E		PKSJ-2E																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2E		PKSJ-2																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-2E	PKSJ-2E_LP-DIR-T	PKSJ-2		mt	168.3	-32.0	2	6	0	2.7	10.7	723	603	K		shoemake 2025-06-30 14:48:11	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-2E	PKSJ-2E_LP-DIR-T	PKSJ-2		lt	288.8	-16.3	2	6	0	88.7	9.2	403	77	K		shoemake 2025-06-30 14:48:11	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-3A		PKSJ-3A																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-3A		PKSJ-3																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-3B	PKSJ-3B_LP-DIR-T	PKSJ-3		lt	266.0	-9.3	2	4	0	77.6	9.4	403	343	K		shoemake 2025-06-30 14:50:38	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-3B	PKSJ-3B_LP-DIR-T	PKSJ-3		mt	180.2	-31.1	2	4	0	2.5	4.1	723	663	K		shoemake 2025-06-30 14:50:38	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-3B		PKSJ-3																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-3B		PKSJ-3B																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-3C	PKSJ-3C_LP-DIR-T	PKSJ-3		lt	270.2	-7.3	2	4	0	82.7	1.7	403	343	K		shoemake 2025-06-30 14:53:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-3C	PKSJ-3C_LP-DIR-T	PKSJ-3		mt	175.1	-27.0	2	7	0	3.2	22.7	723	603	K		shoemake 2025-06-30 14:53:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-3C		PKSJ-3																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-3C		PKSJ-3C																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-3D		PKSJ-3																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-3D		PKSJ-3D																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-3D	PKSJ-3D_LP-DIR-T	PKSJ-3		lt	202.9	-8.8	2	7	0	21.7	20.0	433	77	K		shoemake 2025-06-30 14:55:32	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-3D	PKSJ-3D_LP-DIR-T	PKSJ-3		mt	161.6	-27.4	2	6	0	11.0	23.6	723	603	K		shoemake 2025-06-30 14:55:32	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-3E		PKSJ-3																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-3E		PKSJ-3E																	This study	LP-NOMAG				PKSJ	PKSJ
PKSJ-3E	PKSJ-3E_LP-DIR-T	PKSJ-3		lt	198.9	-6.6	2	7	0	21.7	18.2	433	77	K		shoemake 2025-06-30 14:58:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSJ-3E	PKSJ-3E_LP-DIR-T	PKSJ-3		mt	190.9	-26.7	2	6	0	17.5	9.3	723	603	K		shoemake 2025-06-30 14:58:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSJ	PKSJ
PKSK-1A		PKSK-1A																	This study	LP-NOMAG				PKSK	PKSK
PKSK-1A		PKSK-1																	This study	LP-NOMAG				PKSK	PKSK
PKSK-1A	PKSK-1A_LP-DIR-T	PKSK-1		lt	160.1	-23.9	2	8	0	2.3	9.1	433	273	K		shoemake 2025-06-30 15:00:32	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSK	PKSK
PKSK-1A	PKSK-1A_LP-DIR-T	PKSK-1		mt	172.1	-29.7	2	8	0	3.9	1.6	723	543	K		shoemake 2025-06-30 15:00:32	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSK	PKSK
PKSK-1B	PKSK-1B_LP-DIR-T	PKSK-1		lt	168.6	-22.6	2	7	0	6.6	5.5	433	77	K		shoemake 2025-06-30 15:03:03	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSK	PKSK
PKSK-1B	PKSK-1B_LP-DIR-T	PKSK-1		mt	179.1	-29.5	2	8	0	6.6	2.7	723	543	K		shoemake 2025-06-30 15:03:03	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSK	PKSK
PKSK-1B		PKSK-1B																	This study	LP-NOMAG				PKSK	PKSK
PKSK-1B		PKSK-1																	This study	LP-NOMAG				PKSK	PKSK
PKSK-1C	PKSK-1C_LP-DIR-T	PKSK-1		lt	213.8	1.7	2	4	0	60.5	6.2	403	343	K		shoemake 2025-06-30 15:05:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSK	PKSK
PKSK-1C	PKSK-1C_LP-DIR-T	PKSK-1		mt	170.7	-30.4	2	8	0	3.2	3.0	723	543	K		shoemake 2025-06-30 15:05:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSK	PKSK
